run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.correction_fpr,metrics.roc_auc,params.correction_alg,params.senstive_attr,params.n_iterations,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
45b9c9f4c15f42268bd373a5debe493d,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/45b9c9f4c15f42268bd373a5debe493d/artifacts,2023-03-25 04:29:56.267000+00:00,2023-03-25 04:30:05.278000+00:00,0.6713814238566714,0.0034965034965034,0.9858557284299858,0.7694117647058824,0.029673590504451,0.1764705882352941,0.1764705882352941,0.0,0.540885432069557,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.6,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,vaunted-ram-343,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
23477f38eb124fdc89d0225f555d6e16,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/23477f38eb124fdc89d0225f555d6e16/artifacts,2023-03-25 04:29:46.906000+00:00,2023-03-25 04:29:55.948000+00:00,0.6713814238566714,0.7878787878787878,0.9858557284299858,0.7905882352941176,0.7840909090909091,0.7878787878787878,0.7818181818181819,0.0,0.7738510676051339,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.6,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,worried-chimp-498,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
0f0bbf4ec8d2418e9233d8a54dcc8b64,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/0f0bbf4ec8d2418e9233d8a54dcc8b64/artifacts,2023-03-25 04:29:37.480000+00:00,2023-03-25 04:29:46.582000+00:00,0.6713814238566714,0.162004662004662,0.9858557284299858,0.68,0.2003304558942541,0.4342245989304812,0.4342245989304812,0.0,0.4883775950789613,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.6,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-bug-332,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
f58893ec31fc4883baaec86268132815,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/f58893ec31fc4883baaec86268132815/artifacts,2023-03-25 04:29:28.109000+00:00,2023-03-25 04:29:37.159000+00:00,0.6713814238566714,0.0,0.9858557284299858,0.6894117647058824,0.029673590504451,0.08,0.0799999999999999,0.0,0.5352112676056338,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.6,100,churn,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,resilient-mare-676,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
7523bd6ceeb44a50bb50b1f7155afe96,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/7523bd6ceeb44a50bb50b1f7155afe96/artifacts,2023-03-25 04:29:18.820000+00:00,2023-03-25 04:29:27.788000+00:00,0.6713814238566714,0.7887323943661971,0.9858557284299858,0.5647058823529412,0.7840909090909091,0.7887323943661971,0.7647058823529411,0.0,0.5525307320957548,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.6,100,churn,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,vaunted-squirrel-972,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
d418cd3e41244e1f9ae666e496dfda11,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/d418cd3e41244e1f9ae666e496dfda11/artifacts,2023-03-25 04:29:09.523000+00:00,2023-03-25 04:29:18.495000+00:00,0.6713814238566714,0.0897555142173797,0.9858557284299858,0.731764705882353,0.2003304558942541,0.3731764705882353,0.3731764705882353,0.0,0.695963768476584,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.6,100,churn,LogReg,0.2,ines,run_noiseinjection.py,original,original,glamorous-stoat-220,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
ea72b04eeeef4bec9d98b0e29ff22522,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/ea72b04eeeef4bec9d98b0e29ff22522/artifacts,2023-03-25 04:28:06.197000+00:00,2023-03-25 04:28:21.709000+00:00,0.6732673267326733,0.0,0.9787835926449788,1.0,0.0474777448071216,1.0,0.0,0.0007072135785007,1.0,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.5,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,suave-fish-534,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
6173b28c40df42b2a487c18a0457a348,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/6173b28c40df42b2a487c18a0457a348/artifacts,2023-03-25 04:27:46.165000+00:00,2023-03-25 04:28:05.458000+00:00,0.6732673267326733,0.7096785613140754,0.9787835926449788,0.8094117647058824,0.7099743728082007,0.7096785613140754,1.0,0.0007072135785007,0.5993276283618582,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.5,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,thundering-shad-400,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
709818bf519b4cf1a167d5abc2d325c3,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/709818bf519b4cf1a167d5abc2d325c3/artifacts,2023-03-25 04:27:36.752000+00:00,2023-03-25 04:27:45.835000+00:00,0.6732673267326733,0.1902081563296516,0.9787835926449788,0.8023529411764706,0.2003304558942541,0.4375,0.5625,0.0007072135785007,0.7272310513447433,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.5,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,amazing-steed-82,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
89760dfa23df49349bba70dff190fb5f,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/89760dfa23df49349bba70dff190fb5f/artifacts,2023-03-25 04:27:27.227000+00:00,2023-03-25 04:27:36.419000+00:00,0.6732673267326733,0.0036764705882352,0.9787835926449788,0.7647058823529411,0.0474777448071216,0.2307692307692307,0.2307692307692307,0.0007072135785007,0.5641817566424099,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.5,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,charming-toad-153,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
