run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.correction_fpr,metrics.roc_auc,params.correction_alg,params.senstive_attr,params.n_iterations,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
48f45f54ee1e4bd3b8480066c17d2482,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/48f45f54ee1e4bd3b8480066c17d2482/artifacts,2023-03-24 02:02:22.241000+00:00,2023-03-24 02:02:31.460000+00:00,0.6625592417061611,0.3333333333333333,1.0,0.6587677725118484,0.3333333333333333,0.3333333333333333,1.0,0.0,0.8651911468812877,Cluster-Based Correction,V29,10,balanced_bias,0.7,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,clumsy-stork-714,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
b125e39f01bf4b4db3fcc37fd7915c92,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/b125e39f01bf4b4db3fcc37fd7915c92/artifacts,2023-03-24 02:02:12.399000+00:00,2023-03-24 02:02:21.904000+00:00,0.6625592417061611,0.0802919708029197,1.0,0.8578199052132701,0.3028846153846153,0.7323943661971831,0.2676056338028169,0.0,0.9160965794768612,Cluster-Based Correction,V29,10,balanced_bias,0.7,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,original,original,beautiful-carp-801,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
eca79b2b75404733a43e5213a868b79f,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/eca79b2b75404733a43e5213a868b79f/artifacts,2023-03-24 02:01:49.624000+00:00,2023-03-24 02:01:58.817000+00:00,0.6625592417061611,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Cluster-Based Correction,V29,10,balanced_bias,0.6,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,defiant-gnat-436,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
7e4fd656f5c84690a85548fb03f83458,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/7e4fd656f5c84690a85548fb03f83458/artifacts,2023-03-24 02:01:40.111000+00:00,2023-03-24 02:01:49.289000+00:00,0.6625592417061611,0.0288461538461538,1.0,0.971563981042654,0.0288461538461538,0.0288461538461538,0.0,0.0,0.0,Cluster-Based Correction,V29,10,balanced_bias,0.6,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,funny-grub-813,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
ae3496507f904027864ab033f3adc129,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/ae3496507f904027864ab033f3adc129/artifacts,2023-03-24 02:01:30.900000+00:00,2023-03-24 02:01:39.777000+00:00,0.6625592417061611,0.3028846153846153,1.0,0.7014218009478673,0.3028846153846153,0.3028846153846153,0.0,0.0,0.0,Cluster-Based Correction,V29,10,balanced_bias,0.6,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,enchanting-eel-16,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
4e8ba5fef26b4f0fad3d6548c494bca9,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/4e8ba5fef26b4f0fad3d6548c494bca9/artifacts,2023-03-24 02:01:21.845000+00:00,2023-03-24 02:01:30.574000+00:00,0.6625592417061611,0.0,1.0,0.8483412322274881,0.0,0.0,0.0,0.0,0.0,Cluster-Based Correction,V29,10,balanced_bias,0.6,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,vaunted-ram-343,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
913f4bcc73b44867aca7ce2aaf2780eb,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/913f4bcc73b44867aca7ce2aaf2780eb/artifacts,2023-03-24 02:01:12.519000+00:00,2023-03-24 02:01:21.542000+00:00,0.6625592417061611,0.0279329608938547,1.0,0.8293838862559242,0.0288461538461538,0.0344827586206896,0.0344827586206896,0.0,0.7973114525139664,Cluster-Based Correction,V29,10,balanced_bias,0.6,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,worried-chimp-498,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
c514401942084f4194178ccf331df569,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/c514401942084f4194178ccf331df569/artifacts,2023-03-24 02:01:02.625000+00:00,2023-03-24 02:01:12.180000+00:00,0.6625592417061611,0.2290502793296089,1.0,0.7582938388625592,0.3028846153846153,0.7586206896551724,0.7586206896551724,0.0,0.7625698324022346,Cluster-Based Correction,V29,10,balanced_bias,0.6,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-bug-332,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
4d0eead4df3d4a138b7b5a19d1811fcd,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/4d0eead4df3d4a138b7b5a19d1811fcd/artifacts,2023-03-24 02:00:53.007000+00:00,2023-03-24 02:01:02.224000+00:00,0.6625592417061611,0.0,1.0,0.6635071090047393,0.0,0.0,1.0,0.0,0.0,Cluster-Based Correction,V29,10,balanced_bias,0.6,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,resilient-mare-676,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
052db682c35648769dff04ecc1d5fcc9,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/052db682c35648769dff04ecc1d5fcc9/artifacts,2023-03-24 02:00:43.226000+00:00,2023-03-24 02:00:52.679000+00:00,0.6625592417061611,0.0072992700729927,1.0,0.6824644549763034,0.0288461538461538,0.0704225352112676,0.9295774647887324,0.0,0.8627766599597585,Cluster-Based Correction,V29,10,balanced_bias,0.6,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,vaunted-squirrel-972,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
f637f668cdce420fa231b3b769fb690e,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/f637f668cdce420fa231b3b769fb690e/artifacts,2023-03-24 02:00:33.785000+00:00,2023-03-24 02:00:42.900000+00:00,0.6625592417061611,0.0802919708029197,1.0,0.8578199052132701,0.3028846153846153,0.7323943661971831,0.2676056338028169,0.0,0.9160965794768612,Cluster-Based Correction,V29,10,balanced_bias,0.6,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,original,original,glamorous-stoat-220,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
a45069f9d462450cb98984705b69b305,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/a45069f9d462450cb98984705b69b305/artifacts,2023-03-24 02:00:10.929000+00:00,2023-03-24 02:00:20.217000+00:00,0.6720379146919432,0.0,0.9719101123595506,1.0,0.048076923076923,1.0,0.0,0.0,1.0,Cluster-Based Correction,V29,10,balanced_bias,0.5,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,suave-fish-534,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
452a97d633ac44c5a0d94d117c5aad26,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/452a97d633ac44c5a0d94d117c5aad26/artifacts,2023-03-24 02:00:01.273000+00:00,2023-03-24 02:00:10.588000+00:00,0.6720379146919432,0.0353535353535353,0.9719101123595506,0.933649289099526,0.048076923076923,0.3,0.7,0.0,0.9238805970149254,Cluster-Based Correction,V29,10,balanced_bias,0.5,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,thundering-shad-400,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
c4a48ebf1b4444fdb89580e9d187702e,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/c4a48ebf1b4444fdb89580e9d187702e/artifacts,2023-03-24 01:59:51.511000+00:00,2023-03-24 02:00:00.957000+00:00,0.6720379146919432,0.2727272727272727,0.9719101123595506,0.7393364928909952,0.3028846153846153,0.9,0.1,0.0,0.9069651741293532,Cluster-Based Correction,V29,10,balanced_bias,0.5,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,amazing-steed-82,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
51ee8e59837c47688a569bc4b20a34b3,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/51ee8e59837c47688a569bc4b20a34b3/artifacts,2023-03-24 01:59:42.215000+00:00,2023-03-24 01:59:51.218000+00:00,0.6720379146919432,0.0,0.9719101123595506,0.8246445497630331,0.048076923076923,0.2272727272727272,0.2272727272727273,0.0,0.6063829787234043,Cluster-Based Correction,V29,10,balanced_bias,0.5,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,charming-toad-153,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
b157efbc9991411aabc46628be4ec4a8,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/b157efbc9991411aabc46628be4ec4a8/artifacts,2023-03-24 01:59:32.455000+00:00,2023-03-24 01:59:41.885000+00:00,0.6720379146919432,0.0304878048780487,0.9719101123595506,0.7772511848341233,0.048076923076923,0.1136363636363636,0.1136363636363636,0.0,0.8452257394914374,Cluster-Based Correction,V29,10,balanced_bias,0.5,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,bouncy-seal-775,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
885d1ff10c7d434aa4245a58f1aaad95,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/885d1ff10c7d434aa4245a58f1aaad95/artifacts,2023-03-24 01:59:22.658000+00:00,2023-03-24 01:59:32.128000+00:00,0.6720379146919432,0.1829268292682926,0.9719101123595506,0.7914691943127962,0.3028846153846153,0.75,0.75,0.0,0.8191489361702127,Cluster-Based Correction,V29,10,balanced_bias,0.5,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,illustrious-lark-70,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
506ba60c22484170a12992b5693bab5c,76,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/76/506ba60c22484170a12992b5693bab5c/artifacts,2023-03-24 01:59:12.821000+00:00,2023-03-24 01:59:22.322000+00:00,0.6720379146919432,0.0,0.9719101123595506,0.7109004739336493,0.048076923076923,0.1408450704225352,0.8591549295774648,0.0,0.5704225352112676,Cluster-Based Correction,V29,10,balanced_bias,0.5,100,biodeg,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,efficient-bass-627,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,24032023_015157
